date,user,coordinates,text,place,bounding_box
Mon May 17 09:59:34 +0000 2021,RezaDartomi,no coordinates,رفتم خونه دیدم بابام افتاده رو زمین داره خفه میشه، با ماژیک روی دیوار نوشت شمع توی گلوم گیر کرده با فندک آبش کن. گ… https://t.co/gvm6pp7tVB,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 09:59:41 +0000 2021,Rashid_Alkuwari,no coordinates,@snasser24 ☹️ 💔,Doha,[[[51.447704 25.2216] [51.447704 25.427736] [51.630581 25.427736] [51.630581 25.2216]]]
Mon May 17 09:59:50 +0000 2021,AAbouelhoda,no coordinates,@daliaAO 👍👌👏✅💯💯,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 09:59:54 +0000 2021,AOP_216,no coordinates,@YinkaPost 😂😂😂😂 crypto will always dip. Know this and know peace,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Mon May 17 10:00:01 +0000 2021,JustSahari,no coordinates,@zholide_ @channelBpodcast وااای منم همونا جلو چشمم اومد.,Islamic Republic of Iran,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:00:10 +0000 2021,MMahmoodo,no coordinates,@Dr_Mohse1n اونی که تحت هر شرایطی سگ میاره همون بهتر که سخت بگیرن,Islamic Republic of Iran,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:00:16 +0000 2021,Abdul50250534,no coordinates,Best Movers and packers All UAE shifting Moving We help you go new places more easily and securely .For local S… https://t.co/GXrs4b6Hi1,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:00:24 +0000 2021,AAbouelhoda,no coordinates,@Dhahi_Khalfan 🤲🤲🤲🤲👍👌👏✅💯💯⚘,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:00:25 +0000 2021,faezehshabkhiz,no coordinates,@Mohammadmasih00 کو آدمی ک قدر بدونه!!,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:00:28 +0000 2021,mostafahamedan1,no coordinates,@z_miiim فیکر المیم بیاز اولساناما دیریز بیازده ولی یا بیلمیریز بیاز ناقادرده یا بیلمیرم دا😅😅اما گنده چوخ یاخچی دانیشیریز,Islamic Republic of Iran,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:00:35 +0000 2021,zubyIII,no coordinates,@chydymmarh Me: I'm in front of your house come and take your clothes. Her: ok *ends call* 5 minutes later show… https://t.co/9NYt45CR65,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Mon May 17 10:00:36 +0000 2021,foxalainmm,no coordinates,@WahabiSalim مساء الورد https://t.co/joLe9nQnBL,أبوظبي,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Mon May 17 10:00:37 +0000 2021,m_h_cut,no coordinates,@313_wars Kodoom shahr oftadi?,Islamic Republic of Iran,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:00:39 +0000 2021,AAbouelhoda,no coordinates,@alhussainiOS @3_i_n 🤲,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:00:50 +0000 2021,arinachoob,[51.41321406 35.60850792],Just posted a photo @ Iran Tehran https://t.co/N1Yerx6jnU,Islamic Republic of Iran,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:00:52 +0000 2021,Omar__Cule,no coordinates,@RF__MUFC الله يشفيه و يعافيه و يقومه بالسلامة يارب,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:00:52 +0000 2021,BleekyD,no coordinates,@ladylibber @TheyCallMePrada there's a video on YouTube about it I look it up,Sharjah,[[[55.009127 24.732886] [55.009127 25.899765] [56.381699 25.899765] [56.381699 24.732886]]]
Mon May 17 10:00:53 +0000 2021,finediningmatt,no coordinates,@PDClifford @jonathangard @TaineMcLean Haha i'm the same... Only one chance! 😂 😂 😂,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:01:02 +0000 2021,munyapachiz,no coordinates,@BukhaleWelly @KingJayZim I hope this is a joke! Can you imagine if it was your own daughter,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:01:10 +0000 2021,finediningmatt,no coordinates,My work is done @TaineMcLean,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:01:13 +0000 2021,HRugenge,no coordinates,@serge_nkonde ... que vous vous impliquez dans la gestion courante de ces fédérations car à travers les féd. que vo… https://t.co/yw6oPVrQ2H,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Mon May 17 10:01:14 +0000 2021,ReemanR,no coordinates,@e7sasuae ويحفظ لج كل غالي ياغناتي 🌹🙏🏻,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:01:18 +0000 2021,Diplomasia89,no coordinates,https://t.co/ZGUbpClf5s,Sharjah,[[[55.009127 24.732886] [55.009127 25.899765] [56.381699 25.899765] [56.381699 24.732886]]]
Mon May 17 10:01:18 +0000 2021,KingFai10020790,no coordinates,سو سال جینے کے لیے سو سال کی زندگی ضرورت نہیں ایک دن میں ایسا کام کر جاؤ کہ لوگ تمہیں سو سال تک یاد رکھیں 🌹❤️💞🇦🇪,Fujairah,[[[55.917069 25.087103] [55.917069 25.662527] [56.374 25.662527] [56.374 25.087103]]]
Mon May 17 10:01:24 +0000 2021,MohammadRashno4,no coordinates,@abbaspoor_f منم لاغر بودم و اصلا با آستین کوتاه بیرون نمی اومدم ولی الان خخخخخخ😆همش آستین کوتاه تنمه,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:01:37 +0000 2021,ei8htkala,[47.0839 34.34],به‌تازگی ویدیویی  @ Kermanshah Iran https://t.co/5FxSmBDFlN پست کرد,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:01:41 +0000 2021,_1bra_,no coordinates,رسالة للأحرار 👇"  لما صهيوني يعمل ريتويت لعربي أعلم أنه منافق " #Free_Palestine,الباطنة,[[[56.138401 23.29178] [56.138401 24.980924] [58.27915 24.980924] [58.27915 23.29178]]]
Mon May 17 10:01:44 +0000 2021,zubyIII,no coordinates,@S_mattahorn @_Ebubechukwu_ Do I call people with exhibits?,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Mon May 17 10:01:46 +0000 2021,m_h_cut,no coordinates,@313_wars خب کجا هست این اموزشی؟,Islamic Republic of Iran,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:01:49 +0000 2021,UsmanMa84696514,no coordinates,@__devil007 🤣🤣🤣,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:01:54 +0000 2021,hadihajatmand,no coordinates,#جهانگیری اومده مردم رو از دست خودش نجات بده ...,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:01:56 +0000 2021,babak_rahro,no coordinates,@ammmminnn 😁🤦🏻‍♂️,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:01:58 +0000 2021,HRugenge,no coordinates,Revivez en images l'activité de ce samedi 15 mai avec la Confédération Congolaise des Sports de Combat de la RDC.… https://t.co/Doep2byFYS,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Mon May 17 10:01:58 +0000 2021,shakauz,no coordinates,@collapsusvulpes Ultra tovush va Sub ),Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:02:01 +0000 2021,HajMehdilimit,no coordinates,@Fateme_s__ ژان ژان ژان 😍😍😂😂,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:02:03 +0000 2021,ashir_786,no coordinates,@LivLaughLovee1 Numiiiiiiiiiiiii,Sharjah,[[[55.009127 24.732886] [55.009127 25.899765] [56.381699 25.899765] [56.381699 24.732886]]]
Mon May 17 10:02:10 +0000 2021,Sh3ms___,no coordinates,#omanStandwithPalestine,Al Batinah,[[[56.138401 23.29178] [56.138401 24.980924] [58.27915 24.980924] [58.27915 23.29178]]]
Mon May 17 10:02:14 +0000 2021,en_saeed_es,no coordinates,@vanilhastam الکی میگی...؟!!!!مگه لک لک که میاره کاری رومون میکنه؟؟؟!,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:02:17 +0000 2021,alialhishan,no coordinates,المفروض من ضمن البدلات يكون فيه بدل حر! مو طبيعي الحر اللي نعيش فيه خصوصا اذا كان العمل وسط صحرا 🤕🔥,Eastern,[[[44.656969 17.016762] [44.656969 29.103106] [55.666667 29.103106] [55.666667 17.016762]]]
Mon May 17 10:02:21 +0000 2021,AAbouelhoda,no coordinates,@Lama66690719 ✅😥😭,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:02:26 +0000 2021,Abel97702784,no coordinates,سانسور کردن انیمه و انیمیشن &gt;&gt;&gt;&gt;&gt; فحش :/,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:02:34 +0000 2021,voRprwfaryGhBx3,no coordinates,واقعا👌🌼,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:02:37 +0000 2021,mohamad80p,no coordinates,@mobiamm پیمانکار هم,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:02:39 +0000 2021,El3noud,no coordinates,@Samari_ad @emaratiproduct @3alyoonii مب كيفك انت وصل ٧٠٠ لايك 😂😂😂,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Mon May 17 10:02:42 +0000 2021,FatimaGaladari,no coordinates,Perfectin’ this and then some. https://t.co/Hlew4zRf4S,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:02:54 +0000 2021,MohammadRashno4,no coordinates,@baleparvaneh69 پس محمد چی؟🤨,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:03:04 +0000 2021,newsemaratyah,[55.27766705 25.19812155],شرطه الشارقة تحبط محاولة ترويج مواد وأقراص مخدرة https://t.co/udBvhzajKH https://t.co/5Ww7gipPyG,دبي,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:03:04 +0000 2021,Rezaohadi4,no coordinates,@SaharTmi چیز خوبیهنگران نباشید,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:03:08 +0000 2021,CTTT1dfU0BMzbza,no coordinates,رضا : اگه حاج قاسم و شهدای مدافع حرم نبودن ، شک نکن الان د . ا .ع . ش . ی. ها داشتن توی شهرای ما رژه میرفتنو ، آدم… https://t.co/QaInfuIZfH,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:03:15 +0000 2021,sakibalmahmud15,no coordinates,#FreePalestine#AlAqsa#IsraeliAttackonAlAqsa#IsraeliTerrorism#AlAqsaUnderAttack#savepalestine#savethemuslims… https://t.co/BDiKZcWSfy,Fujairah,[[[55.917069 25.087103] [55.917069 25.662527] [56.374 25.662527] [56.374 25.087103]]]
Mon May 17 10:03:22 +0000 2021,fahad_alissa7,no coordinates,@abd_ml1 @Ego_now استغفر الله العظيم واتوب اليه,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:03:23 +0000 2021,UsmanMa84696514,no coordinates,@s0nhri_sn0w Bechri ko marr dya 😭😭,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:03:25 +0000 2021,simacarlos2,no coordinates,@Matchico_ 😂😂😂😂,دبي,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:03:27 +0000 2021,Singh76569254,no coordinates,@KavitaS_22 Beautiful 😍,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Mon May 17 10:03:36 +0000 2021,shakauz,no coordinates,@ilkhomtm Twitterdan o'tsagina chiqadi )),Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:03:39 +0000 2021,KevinSuth,no coordinates,@rubberchavpig Yess bro 👊🏼,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:03:52 +0000 2021,SmoElum,no coordinates,@galla_93 الله يغفر له ويرحمه,Sharjah,[[[55.009127 24.732886] [55.009127 25.899765] [56.381699 25.899765] [56.381699 24.732886]]]
Mon May 17 10:03:53 +0000 2021,UsmanMa84696514,no coordinates,@RA_140471 🥰🥰🥰,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:03:55 +0000 2021,Akburkz,no coordinates,حد يدور شيواوا عمره ٥ شهور؟,Abu Dhabi,[[[51.293874 22.626139] [51.293874 25.163959] [56.017546 25.163959] [56.017546 22.626139]]]
Mon May 17 10:04:20 +0000 2021,sameerhashmi,no coordinates,#Dubai eases Covid-19 restrictions Concerts &amp; sporting events can restart. Attendees need to be vaccinated Rest… https://t.co/wj1n8mXmIx,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:04:21 +0000 2021,mariamalditatag,[55.2741 25.1994],Chaba chaba ng Iridis ko 😍😍😍 #iridiscassidy #littlebugzys @ Dubai United Arab Emirates https://t.co/GrHETxKM6w,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:04:35 +0000 2021,Hamadsaif121,no coordinates,يا جماعة الخير موضوع المخالفات #الغيابيه #صعبه شويه لو يراجعون المخالف قبل مخالفته ممكن عنده ظروف انسانيه ممكن مريض… https://t.co/SCsHl3hrPm,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:04:39 +0000 2021,kh_Ehsan_1981,no coordinates,@Farin_az کدوم ادم؟,Islamic Republic of Iran,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:04:40 +0000 2021,TiaanWessels,no coordinates,@PatriciaDeLille @Eusebius Hope they don’t find you part of his corruption agenda!!,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:04:42 +0000 2021,m_h_cut,no coordinates,@Mamadiii11 نون تیری,Islamic Republic of Iran,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:04:44 +0000 2021,BleekyD,no coordinates,@ladylibber @TheyCallMePrada https://t.co/oF2Zw8NKrx,Sharjah,[[[55.009127 24.732886] [55.009127 25.899765] [56.381699 25.899765] [56.381699 24.732886]]]
Mon May 17 10:05:03 +0000 2021,UsmanMa84696514,no coordinates,@AllahmyCreator_ Endian ... Kal se lekh rahi ho ..😜 Humre awam bus siysaat k ilawa aata kiya hai,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:05:09 +0000 2021,BleekyD,no coordinates,@ladylibber @TheyCallMePrada https://t.co/oF2Zw8NKrx,Sharjah,[[[55.009127 24.732886] [55.009127 25.899765] [56.381699 25.899765] [56.381699 24.732886]]]
Mon May 17 10:05:12 +0000 2021,Ehsunset,no coordinates,@Soorenjan بزار دختر بزام چشم😀😀,Islamic Republic of Iran,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:05:25 +0000 2021,finediningmatt,no coordinates,@jonathangard @PDClifford @TaineMcLean Ohhhh so true. Actually I'm probably quite forgiving in that sense but I do… https://t.co/cNNbkatChB,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:05:40 +0000 2021,naz_bano0,no coordinates,انتخابات در جمهوری اسلامی فقط اثرات و بعد داخلی ندارد و جدا از رقابت‌ سیاسی بین افراد و گروه‌ها دارای ابعاد منطقه‌ا… https://t.co/5afGneVBHr,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:05:42 +0000 2021,faezehshabkhiz,no coordinates,@KiMo10626877 من یکی از داستان های بازگو شده ای ک شنیدم. اینطور بود ک درفش کاویانی ایرانی بعد از جنگ با اعراب، توسط آنها تیکه تیکه میشه,جمهوری اسلامی ایران,[[[44.032478 25.010672] [44.032478 39.782413] [63.317471 39.782413] [63.317471 25.010672]]]
Mon May 17 10:05:48 +0000 2021,AAbouelhoda,no coordinates,@shaat1000 @3_i_n 🤲,Dubai,[[[54.893973 24.618253] [54.893973 25.368672] [56.208372 25.368672] [56.208372 24.618253]]]
Mon May 17 10:05:52 +0000 2021,zRFQKstJXwxvko5,no coordinates,شركة تنظيف منازل تنظيف فللبالدمام والخبر والقطيفشركة تنظيف شقق✔️جلي بلاط تلميع سراميك✔️تنظيف خزانات المياة✔️تن… https://t.co/S7DvgASrDm,الشرقي,[[[44.656969 17.016762] [44.656969 29.103106] [55.666667 29.103106] [55.666667 17.016762]]]
